,id,nome,posição,idade,data_nascimento,nacionalidade,time,liga,total_chutes,chutes_no_gol,gols,gols_sofridos,assistências,defesas,total_passes,passes_chaves,%passes_certos,desarmes,dribles_tentados,dribles_realizados,faltas_sofridas,faltas_cometidas,total_jogos,minutos_jogados,jogos_escalados
1142,2143,Sérgio Antônio Borges Júnior,Midfielder,34,04/08/1986,Brazil,Coritiba,Serie B,6.0,4.0,1,0.0,0.0,0.0,202.0,1.0,85.0,13.0,4.0,3.0,8.0,23.0,11,669,8
1143,108458,Leonardo Cereja,Midfielder,23,15/04/1997,Brazil,Coritiba,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1144,9355,Vitor Carvalho,Midfielder,23,27/05/1997,Brazil,Coritiba,Serie B,4.0,0.0,0,0.0,0.0,0.0,353.0,2.0,84.0,22.0,6.0,4.0,7.0,29.0,13,901,10
1145,9369,Welinton Júnior Ferreira dos Santos,Attacker,27,08/06/1993,Brazil,Coritiba,Serie B,16.0,4.0,0,0.0,2.0,0.0,84.0,6.0,81.0,2.0,19.0,7.0,9.0,5.0,6,417,4
1146,9353,Kady Iuri Borges Malinowski,Midfielder,24,02/05/1996,Brazil,Coritiba,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1147,9363,Igor Guilherme Barbosa da Paixão,Attacker,20,28/06/2000,Brazil,Coritiba,Serie B,3.0,1.0,0,0.0,0.0,0.0,23.0,0.0,91.0,0.0,4.0,3.0,0.0,1.0,6,134,0
1149,9348,Romércio Pereira da Conceição,Defender,23,25/02/1997,Brazil,Coritiba,Serie B,6.0,1.0,0,0.0,0.0,0.0,639.0,0.0,82.0,8.0,1.0,1.0,7.0,28.0,17,1486,16
1150,9347,Walisson Moreira Farias Maia,Defender,29,21/08/1991,Brazil,Coritiba,Serie B,2.0,0.0,0,0.0,0.0,0.0,176.0,1.0,80.0,4.0,0.0,0.0,0.0,3.0,9,713,9
1151,9344,Diogo Mateus,Defender,27,13/02/1993,Brazil,Coritiba,Serie B,11.0,3.0,0,0.0,4.0,0.0,864.0,48.0,80.0,22.0,18.0,9.0,21.0,43.0,29,2378,27
1152,9366,Igor Jesus Maciel da Cruz,Attacker,19,25/02/2001,Brazil,Coritiba,Serie B,24.0,8.0,3,0.0,1.0,0.0,102.0,8.0,61.0,6.0,9.0,2.0,29.0,23.0,24,771,6
1153,9351,Juan Alano,Midfielder,24,02/09/1996,Brazil,Coritiba,Serie B,39.0,10.0,5,0.0,5.0,0.0,853.0,56.0,77.0,36.0,80.0,58.0,55.0,46.0,33,2562,29
1155,9368,Wanderley dos Santos Monteiro Júnior,Attacker,32,11/10/1988,Brazil,Coritiba,Serie B,3.0,3.0,2,0.0,0.0,0.0,11.0,1.0,72.0,0.0,1.0,0.0,2.0,2.0,4,62,0
1157,9367,Iago Angelo  Dias,Attacker,27,06/04/1993,Brazil,Coritiba,Serie B,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1,5,0
1158,9357,Elyeser Maciel da Silva,Midfielder,30,25/06/1990,Brazil,Coritiba,Serie B,2.0,1.0,0,0.0,0.0,0.0,24.0,0.0,88.0,1.0,0.0,0.0,0.0,4.0,2,66,0
1159,9345,Patrick de Carvalho Brey,Defender,23,05/06/1997,Brazil,Coritiba,Serie B,20.0,2.0,0,0.0,1.0,0.0,345.0,16.0,72.0,23.0,33.0,16.0,27.0,15.0,17,1205,12
1160,9359,Giovanni Piccolomo,Midfielder,26,04/04/1994,Brazil,Coritiba,Serie B,51.0,13.0,2,0.0,4.0,0.0,731.0,43.0,81.0,21.0,40.0,30.0,24.0,38.0,30,1859,22
1161,9346,Felipe Mattioni Rohde,Defender,32,15/10/1988,Brazil,Coritiba,Serie B,2.0,0.0,0,0.0,0.0,0.0,151.0,4.0,85.0,13.0,4.0,3.0,4.0,3.0,10,741,9
1162,9356,Thiago Ferreira Lopes,Midfielder,24,27/10/1996,Brazil,Coritiba,Serie B,23.0,9.0,2,0.0,0.0,0.0,312.0,14.0,74.0,25.0,31.0,19.0,17.0,32.0,26,1720,22
1163,9335,Rafael Martins Claro dos Santos,Goalkeeper,29,29/11/1991,Brazil,Coritiba,Serie B,0.0,0.0,0,2.0,0.0,1.0,12.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,1,90,1
1164,9338,Alex Alves Cardoso,Defender,28,25/08/1992,Brazil,Coritiba,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1165,9339,Sávio Alves Marchiote,Defender,24,05/08/1996,Brazil,Coritiba,Serie B,1.0,0.0,0,0.0,0.0,0.0,86.0,1.0,78.0,4.0,4.0,2.0,4.0,4.0,3,239,2
1166,9343,Fabiano da Silva Souza,Defender,30,17/02/1990,Brazil,Coritiba,Serie B,2.0,0.0,0,0.0,1.0,0.0,94.0,3.0,60.0,13.0,5.0,1.0,3.0,15.0,8,480,5
1167,9349,Geovane Henrique Pereira de Souza,Defender,24,17/10/1996,Brazil,Coritiba,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1169,9365,Lucas Costa da Silva,Attacker,26,25/07/1994,Brazil,Coritiba,Serie B,3.0,0.0,0,0.0,0.0,0.0,25.0,3.0,62.0,2.0,6.0,2.0,2.0,2.0,5,87,1
1170,9372,Rodrigão,Attacker,27,13/10/1993,Brazil,Coritiba,Serie B,84.0,29.0,13,0.0,3.0,0.0,304.0,26.0,63.0,13.0,54.0,34.0,30.0,39.0,33,2676,31
1171,9337,Alex Muralha,Goalkeeper,31,10/11/1989,Brazil,Coritiba,Serie B,0.0,0.0,0,20.0,0.0,54.0,393.0,0.0,67.0,0.0,0.0,0.0,5.0,0.0,28,2474,27
1172,9333,Arthur,Goalkeeper,23,28/01/1997,Brazil,Coritiba,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1174,9342,William Matheus,Defender,30,02/04/1990,Brazil,Coritiba,Serie B,17.0,8.0,2,0.0,4.0,0.0,754.0,10.0,80.0,26.0,27.0,14.0,23.0,31.0,28,2357,28
1176,9340,Sabino,Defender,24,25/10/1996,Brazil,Coritiba,Serie B,18.0,5.0,4,0.0,0.0,0.0,1057.0,3.0,77.0,34.0,15.0,13.0,19.0,24.0,30,2700,30
1178,9352,Luiz Henrique Augustin Schlocobier,Midfielder,21,03/05/1999,Brazil,Coritiba,Serie B,6.0,0.0,0,0.0,0.0,0.0,196.0,11.0,71.0,9.0,10.0,6.0,8.0,15.0,12,801,9
1179,63980,Matheus Sales,Midfielder,25,13/05/1995,Brazil,Coritiba,Serie B,11.0,2.0,0,0.0,0.0,0.0,850.0,12.0,83.0,42.0,21.0,19.0,41.0,36.0,30,2540,28
1180,9354,Matheus Bueno,Midfielder,22,30/07/1998,Brazil,Coritiba,Serie B,0.0,0.0,0,0.0,0.0,0.0,14.0,0.0,83.0,1.0,0.0,0.0,0.0,1.0,2,31,0
1181,9371,Nathan,Attacker,21,09/06/1999,Brazil,Coritiba,Serie B,3.0,1.0,0,0.0,1.0,0.0,55.0,3.0,78.0,6.0,13.0,1.0,2.0,5.0,7,217,1
1182,70311,Wellissol,Attacker,22,16/02/1998,Brazil,Coritiba,Serie B,6.0,2.0,0,0.0,0.0,0.0,72.0,4.0,62.0,4.0,20.0,12.0,10.0,8.0,10,229,2
1183,77821,Robson Fernandes,Attacker,29,30/05/1991,Brazil,Coritiba,Serie B,33.0,12.0,8,0.0,3.0,0.0,262.0,23.0,69.0,15.0,26.0,17.0,28.0,41.0,21,1817,21
1184,9370,Pablo Thomaz,Attacker,21,07/09/1999,Brazil,Coritiba,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1173,9336,Wilson,Goalkeeper,36,31/01/1984,Brazil,Coritiba,Serie B,,,1,,,,,,,,,,,,10,856,10
1148,9341,Alan Henrique Costa,Defender,30,30/10/1990,Brazil,Coritiba,Serie B,,,0,,,,,,,,,,,,7,630,7
1154,9362,F. Arancibia,Attacker,24,12/11/1996,Chile,Coritiba,Serie B,,,0,,,,,,,,,,,,5,64,0
1156,9737,Thalisson Kelven da Silva,Defender,22,07/05/1998,Brazil,Coritiba,Serie B,,,0,,,,,,,,,,,,1,90,1
1177,10095,Rafinha,Midfielder,37,04/08/1983,Brazil,Coritiba,Serie B,,,2,,,,,,,,,,,,22,1535,18
1185,10327,Kelvin,Attacker,27,01/06/1993,Brazil,Coritiba,Serie B,,,1,,,,,,,,,,,,9,401,5
1175,10421,Nathan Ribeiro,Defender,30,02/06/1990,Brazil,Coritiba,Serie B,,,0,,,,,,,,,,,,7,630,7
1140,63981,João Vitor Lima Gomes,Midfielder,32,01/06/1988,Brazil,Coritiba,Serie B,,,0,,,,,,,,,,,,5,315,4
1168,80328,Júlio Cezar Rusch,Midfielder,23,22/06/1997,Brazil,Coritiba,Serie B,,,0,,,,,,,,,,,,1,11,0
1364,9635,Rodrigo Augusto Ribeiro da Silva,Defender,21,21/02/1998,Brazil,Criciuma,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1365,9636,Marco Rotondano Moreira,Defender,20,01/07/1999,Brazil,Criciuma,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1366,9641,Enzo Rafael Conti de Souza,Midfielder,20,26/05/1999,Brazil,Criciuma,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1367,9649,Gabriel Henrique Mendes da Silva,Midfielder,21,24/07/1998,Brazil,Criciuma,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1368,63993,Gustavo Brandão Olegário,Defender,18,18/04/2001,Brazil,Criciuma,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1369,9654,Caique da Silva Maria,Attacker,21,14/06/1998,Brazil,Criciuma,Serie B,4.0,2.0,0,0.0,2.0,0.0,202.0,5.0,73.0,6.0,8.0,4.0,8.0,16.0,11,538,6
1370,135136,Claudio Coelho Salvático,Defender,20,24/09/2000,Brazil,Criciuma,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1371,177321,Wellington Jesus Cardoso,Midfielder,17,20/05/2003,Brazil,Criciuma,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1372,9651,Iago Pinho de Oliveira,Midfielder,19,24/03/2000,Brazil,Criciuma,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1373,9643,Nataliel Costa da Silva,Midfielder,31,22/05/1989,Brazil,Criciuma,Serie B,13.0,5.0,1,0.0,0.0,0.0,557.0,2.0,73.0,13.0,8.0,5.0,8.0,21.0,21,1253,13
1374,153599,Ykaro Moita Barros,Midfielder,19,17/07/2001,Brazil,Criciuma,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1375,154785,Lucas Antonio da Silva Soares,Attacker,20,08/03/2000,Brazil,Criciuma,Serie B,9.0,2.0,0,0.0,0.0,0.0,33.0,1.0,48.0,5.0,9.0,3.0,9.0,5.0,7,253,2
1376,9644,Márcio de Souza Gregório Júnior,Midfielder,33,14/05/1986,Brazil,Criciuma,Serie B,0.0,0.0,0,0.0,0.0,0.0,3.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,1,4,0
1377,179664,Wellington Gonzaga de Assis Filho,Defender,19,05/06/2001,Brazil,Criciuma,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1378,9653,Francisco Olivan Bezerra Caliope,Attacker,23,08/04/1997,Brazil,Criciuma,Serie B,1.0,0.0,0,0.0,0.0,0.0,40.0,2.0,87.0,3.0,4.0,2.0,5.0,3.0,4,167,1
1379,9646,Bruno Cosendey,Midfielder,23,25/01/1997,Brazil,Criciuma,Serie B,4.0,1.0,0,0.0,0.0,0.0,9.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,2,78,1
1380,9627,Luiz Silva Filho,Goalkeeper,37,07/02/1983,Brazil,Criciuma,Serie B,0.0,0.0,0,21.0,0.0,36.0,262.0,1.0,63.0,0.0,2.0,2.0,2.0,1.0,23,2005,23
1381,9657,Pedro Gomes Bortoluzo,Attacker,24,17/07/1996,Brazil,Criciuma,Serie B,1.0,1.0,0,0.0,0.0,0.0,8.0,0.0,85.0,1.0,0.0,0.0,1.0,5.0,3,83,1
1382,9629,Marcos Vinicius da Silva Santos,Defender,23,26/03/1997,Brazil,Criciuma,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,860,10
1383,9658,Gabriel Honório Ramos,Attacker,24,16/07/1996,Brazil,Criciuma,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1384,9648,Jean Mangabeira da Silva,Midfielder,23,10/03/1997,Brazil,Criciuma,Serie B,0.0,0.0,0,0.0,0.0,0.0,201.0,0.0,68.0,11.0,2.0,2.0,11.0,15.0,13,842,9
1385,9637,Sandro Silva de Souza,Defender,32,17/05/1988,Brazil,Criciuma,Serie B,27.0,9.0,2,0.0,0.0,0.0,674.0,0.0,76.0,8.0,0.0,0.0,14.0,46.0,27,2352,27
1386,9634,Federico Platero Gozzaneo,Defender,29,07/02/1991,Uruguay,Criciuma,Serie B,2.0,0.0,0,0.0,0.0,0.0,110.0,0.0,78.0,1.0,1.0,0.0,4.0,1.0,4,360,4
1387,9656,Leonardo Gamalho de Souza,Attacker,34,30/01/1986,Brazil,Criciuma,Serie B,75.0,23.0,12,0.0,0.0,0.0,386.0,18.0,74.0,16.0,8.0,5.0,57.0,48.0,32,2650,29
1388,9633,Jacy Maranhão Oliveira,Defender,23,11/07/1997,Brazil,Criciuma,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1389,9631,Leonardo Luiz dos Santos,Defender,26,03/06/1994,Brazil,Criciuma,Serie B,4.0,3.0,1,0.0,0.0,0.0,206.0,0.0,72.0,4.0,1.0,1.0,5.0,2.0,7,553,6
1390,152621,Mateus Ferreira da Silva,Defender,25,03/07/1995,Brazil,Criciuma,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1391,9624,Wagner Aparecido de Andrade Júnior,Goalkeeper,21,20/09/1999,Brazil,Criciuma,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1392,70429,Diego de Souza Vitório,Goalkeeper,20,14/06/2000,Brazil,Criciuma,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1393,9625,Paulo Henrique Gianezini,Goalkeeper,29,11/04/1991,Brazil,Criciuma,Serie B,0.0,0.0,0,13.0,0.0,32.0,163.0,1.0,51.0,1.0,2.0,2.0,0.0,0.0,14,1141,11
1394,153061,Bruno de Oliveira Martins,Defender,19,06/04/2001,Brazil,Criciuma,Serie B,1.0,1.0,0,0.0,0.0,0.0,15.0,0.0,78.0,3.0,2.0,0.0,0.0,2.0,1,90,1
1395,9645,Eduardo Jacinto de Biasi,Midfielder,23,09/01/1997,Brazil,Criciuma,Serie B,21.0,3.0,0,0.0,0.0,0.0,1105.0,20.0,83.0,48.0,33.0,23.0,29.0,55.0,30,2396,28
1396,125648,Guilherme Seefeldt Krolow,Midfielder,28,15/06/1992,Brazil,Criciuma,Serie B,21.0,5.0,3,0.0,1.0,0.0,505.0,19.0,78.0,15.0,23.0,11.0,26.0,50.0,20,1746,20
1397,9639,Andrew Lucas Balbino Drummond,Attacker,24,15/09/1996,Brazil,Criciuma,Serie B,16.0,5.0,2,0.0,3.0,0.0,217.0,20.0,69.0,13.0,47.0,19.0,69.0,20.0,18,1189,12
1399,9659,Isnairo Reis Silva Morais,Attacker,27,06/01/1993,Brazil,Criciuma,Serie B,23.0,6.0,1,0.0,0.0,0.0,293.0,15.0,79.0,24.0,22.0,11.0,27.0,18.0,23,1119,11
1400,9626,Bruno Medeiros Grassi,Goalkeeper,33,05/03/1987,Brazil,Criciuma,Serie B,0.0,0.0,0,3.0,0.0,9.0,29.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,4,274,4
1401,9638,Maicon Douglas Sisenando,Defender,39,26/07/1981,Brazil,Criciuma,Serie B,5.0,1.0,0,0.0,0.0,0.0,332.0,9.0,77.0,8.0,9.0,6.0,5.0,6.0,13,939,12
1402,9628,Carlos Eduardo da Silva Candido,Defender,24,17/11/1996,Brazil,Criciuma,Serie B,5.0,0.0,0,0.0,0.0,0.0,341.0,6.0,61.0,35.0,17.0,9.0,12.0,27.0,16,966,12
1403,9640,José Augusto Bernardo,Midfielder,24,15/07/1996,Brazil,Criciuma,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1404,9647,Wesley Lopes Beltrame,Midfielder,33,24/06/1987,Brazil,Criciuma,Serie B,36.0,7.0,0,0.0,1.0,0.0,1603.0,26.0,88.0,31.0,76.0,55.0,61.0,39.0,33,2859,33
1405,9660,Vinícius Santos Silva,Attacker,27,03/08/1993,Brazil,Criciuma,Serie B,50.0,9.0,1,0.0,3.0,0.0,466.0,26.0,73.0,28.0,58.0,25.0,39.0,35.0,33,2162,24
1406,9655,Lucio Flavio da Silva Oliva,Attacker,34,29/08/1986,Brazil,Criciuma,Serie B,15.0,1.0,0,0.0,0.0,0.0,48.0,5.0,58.0,0.0,4.0,2.0,5.0,8.0,9,366,4
1407,9652,Adilson Carlos Tavares Filho,Midfielder,32,09/02/1988,Brazil,Criciuma,Serie B,4.0,1.0,0,0.0,0.0,0.0,223.0,1.0,73.0,3.0,1.0,1.0,9.0,12.0,10,625,8
1408,9632,Marlon Farias Castelo Branco,Defender,35,14/09/1985,Brazil,Criciuma,Serie B,31.0,7.0,1,0.0,5.0,0.0,948.0,81.0,71.0,34.0,33.0,19.0,27.0,30.0,34,2964,32
1409,9642,Maikel Daniel Costa,Midfielder,32,05/04/1988,Brazil,Criciuma,Serie B,54.0,14.0,3,0.0,3.0,0.0,857.0,70.0,83.0,21.0,17.0,13.0,20.0,20.0,31,1986,22
1410,9630,Derlan de Oliveira Bento,Defender,24,03/02/1996,Brazil,Criciuma,Serie B,13.0,0.0,0,0.0,0.0,0.0,708.0,3.0,75.0,14.0,5.0,3.0,23.0,27.0,27,2313,26
1411,9650,Reinaldo Nascimento Satorno,Midfielder,19,08/06/2001,Brazil,Criciuma,Serie B,16.0,5.0,0,0.0,0.0,0.0,152.0,10.0,75.0,5.0,38.0,13.0,19.0,15.0,22,854,8
1412,9661,Julimar,Attacker,19,25/01/2001,Brazil,Criciuma,Serie B,10.0,3.0,1,0.0,1.0,0.0,75.0,5.0,73.0,5.0,9.0,4.0,1.0,6.0,11,378,4
1398,9524,Thales Natanael  Lira de Matos,Defender,27,06/04/1993,Brazil,Criciuma,Serie B,,,1,,,,,,,,,,,,14,1174,14
547,2485,Luis Manuel Orejuela García,Defender,25,20/08/1995,Colombia,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
520,10079,Vitor Eudes de Souza Costa,Goalkeeper,22,21/10/1998,Brazil,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
518,10080,Fábio Deivson Lopes Maciel,Goalkeeper,40,30/09/1980,Brazil,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
541,10081,Rafael,Goalkeeper,31,23/06/1989,Brazil,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
539,10082,Rafael Lucas Cardoso dos Santos,Defender,22,05/02/1998,Brazil,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
506,10083,Murilo,Defender,23,27/03/1997,Brazil,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
553,10084,Egídio,Defender,34,16/06/1986,Brazil,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
526,10085,Carlos de Menezes Júnior,Defender,21,25/04/1999,Brazil,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
514,10086,Edílson,Defender,34,27/07/1986,Brazil,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
504,10087,Dodô,Defender,28,06/02/1992,Brazil,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
523,10088,Leonardo Renan Simões de Lacerda,Defender,32,30/01/1988,Brazil,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
564,10089,Fabrício Bruno,Defender,24,12/02/1996,Brazil,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
502,10090,Dedé,Defender,32,01/07/1988,Brazil,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
531,10091,Jádson Alves dos Santos,Midfielder,27,30/08/1993,Brazil,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
569,10093,A. Cabral,Midfielder,33,11/09/1987,Argentina,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
557,10094,Rodriguinho,Midfielder,32,27/03/1988,Brazil,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
567,10095,Rafinha,Midfielder,37,04/08/1983,Brazil,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
512,10100,L. Romero,Midfielder,26,18/04/1994,Argentina,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
551,10101,Robinho,Midfielder,33,10/11/1987,Brazil,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
549,10102,Lucas Silva,Midfielder,27,16/02/1993,Brazil,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
535,10103,Luiz Ricardo Alves,Attacker,26,11/01/1994,Brazil,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
555,10104,Fred,Attacker,37,03/10/1983,Brazil,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
562,10105,David,Attacker,25,17/10/1995,Brazil,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
545,10106,Pedro Rocha,Attacker,26,01/10/1994,Brazil,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
538,10107,Vinicius Santana da Silva,Attacker,19,25/02/2001,Brazil,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
510,10108,Raniel,Attacker,24,11/06/1996,Brazil,Cruzeiro,Serie B,,,0,,,,,,,,,,,,0,0,0
1413,9228,Lucas de Oliveira Alves,Goalkeeper,22,21/06/1997,Brazil,Cuiaba,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1414,129977,Eduardo Fraga Capellari,Goalkeeper,0,,Brazil,Cuiaba,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1415,144068,Lucas Matheus Botelho de Queiroz,Defender,23,23/09/1997,Brazil,Cuiaba,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1416,129978,Francisco Cassini de Assis,Midfielder,0,,Brazil,Cuiaba,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1417,129979,Rinaldo Damasceno Mello Junior,Midfielder,20,29/06/2000,Brazil,Cuiaba,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1418,129980,Joao Victor Miranda,Midfielder,0,,Brazil,Cuiaba,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1419,129981,Anderson Oliveira da Silva,Midfielder,20,29/09/2000,Brazil,Cuiaba,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1420,9254,Felipe Douglas Profeta Acosta,Midfielder,24,17/10/1996,Brazil,Cuiaba,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1421,9263,Rincon Teixeira da Rocha,Attacker,26,22/07/1994,Brazil,Cuiaba,Serie B,7.0,2.0,1,0.0,0.0,0.0,19.0,3.0,57.0,2.0,1.0,1.0,1.0,5.0,8,354,3
1422,157423,Zaquel José de Oliveira,Midfielder,34,26/07/1985,Brazil,Cuiaba,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1423,125649,Josiel Ortega de Arruda,Attacker,21,13/03/1999,Brazil,Cuiaba,Serie B,2.0,1.0,0,0.0,0.0,0.0,36.0,1.0,71.0,2.0,4.0,4.0,2.0,6.0,3,183,2
1424,9235,João Henrique Lago Souza,Defender,27,29/06/1993,Brazil,Cuiaba,Serie B,1.0,0.0,0,0.0,1.0,0.0,11.0,4.0,86.0,1.0,0.0,0.0,1.0,1.0,3,89,1
1425,9232,Jonas Jessue da Silva Júnior,Defender,33,10/02/1987,Brazil,Cuiaba,Serie B,5.0,0.0,0,0.0,1.0,0.0,151.0,12.0,69.0,14.0,4.0,1.0,4.0,17.0,13,925,10
1426,9256,Matheus Pato,Midfielder,25,08/06/1995,Brazil,Cuiaba,Serie B,11.0,5.0,1,0.0,0.0,0.0,44.0,8.0,76.0,3.0,10.0,7.0,10.0,9.0,6,353,4
1427,9250,Damián Ariel Escudero,Midfielder,33,20/04/1987,Argentina,Cuiaba,Serie B,7.0,2.0,1,0.0,1.0,0.0,166.0,20.0,81.0,5.0,16.0,9.0,5.0,3.0,13,490,5
1428,35346,Gilmar Jose da Silva Filho,Attacker,32,28/11/1988,Brazil,Cuiaba,Serie B,16.0,7.0,2,0.0,0.0,0.0,87.0,8.0,64.0,3.0,14.0,5.0,18.0,35.0,11,773,9
1430,9725,Hugo da Silva Cabral,Attacker,32,06/09/1988,Brazil,Cuiaba,Serie B,8.0,3.0,0,0.0,0.0,0.0,32.0,1.0,58.0,0.0,13.0,7.0,4.0,4.0,9,335,3
1431,9249,Jonata Escobar,Midfielder,32,23/07/1988,Brazil,Cuiaba,Serie B,8.0,2.0,0,0.0,1.0,0.0,640.0,7.0,81.0,17.0,2.0,1.0,10.0,38.0,23,1770,20
1432,54044,Helder Gomes Maciel,Defender,30,24/05/1990,Brazil,Cuiaba,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,484,5
